,Unnamed: 0.1,link,country,news_outlet,title,date,text
749,749,https://elmundo.hn/crisis-alimentaria-aumentara-a-2-6-millones-de-hondurenos-de-junio-a-agosto-de-2022/,honduras,elmundo,Crisis alimentaria aumentará a 2.6 millones de hondureños de junio a agosto de 2022,2022-05-25,"Tegucigalpa – Al menos 2.6 millones de hondureños o el 28 por ciento de la población a nivel nacional estarán en crisis por seguridad alimentaria durante los meses de junio a agosto del año en curso.

El análisis realizado en base a la Clasificación Integrada de la Seguridad Alimentaria en Fases (CIF), en el actual periodo de marzo a mayo se proyectaba una emergencia para 2.4 millones de pobladores, situación que podrá acrecentar a 2.6 millones de afectados durante junio a agosto.

“Es cuando se registrará la mayor severidad, coincidente con el período conocido como “hambre estacional”, expresa el Sistema de la Integración Centroamericana (Sica).

Los departamentos azotados con mayor severidad son Gracias a Dios, La Paz, Lempira, Santa Bárbara e Intibucá.

En ese sentido, los factores que afectarán a la crisis alimentaria de los ciudadanos en estas zonas son debido al incremento de los precios de la comida; pérdida de cosecha; efectos económicos por conflicto internacional, pandemia y rezago de las tormentas Eta y Iota, entre otras más."
750,750,https://elmundo.hn/unah-pide-al-congreso-respetar-autonomia-de-junta-nominadora-para-eleccion-de-magistrados-de-la-csj/,honduras,elmundo,UNAH pide al Congreso respetar autonomía de Junta Nominadora para elección de magistrados de la CSJ,2022-07-10,"Tegucigalpa – El Consejo de Educación Superior de la Universidad Nacional Autónoma de Honduras (UNAH), llamó este sábado al Congreso Nacional a ser coherente con la Constitución de la República, en relación a la próxima elección de los magistrados de la Corte Suprema de Justicia (CSJ).

Además, pide al Congreso respetar autonomía de Junta Nominadora para elección de magistrados.

“Ante la proximidad del proceso de la elección de la nueva Corte Suprema de Justicia, es indispensable que prevalezca la transparencia y la amplia participación vigilante de la ciudadanía durante todo el proceso”, declaró el Consejo en su pronunciamiento.

Recalcó que el proceso debe garantizar el Estado de derecho y el bienestar futuro de la sociedad hondureña. “En el Consejo de Educación Superior señalamos de forma enérgica nuestra voluntad de formar parte de los garantes del éxito del proceso de selección y nombramiento de magistrados”, señala.

“Hacer un llamado al Congreso Nacional a ser coherente con el mandato de la Constitución de la República para lograr revertir la ineficiente e inequidad del sistema justicia prevaleciente hasta ahora”, agregó.

El Consejo Superior Universitario respalda la renovación del marco legal vigente, para garantizar el proceso idóneo que conlleve a un adecuado proceso de elección de los 15 magistrados de la nueva CSJ. “Exhortar al Congreso Nacional a respetar la autonomía de la Junta Nominadora, promoviendo mecanismos que eliminen los conflictos de interés y el tráfico de influencias”.

Asimismo, invitó a las siete organizaciones que conforman la Junta Nominadora, a realizar una labor patriótica, diligente y consciente, evaluando de manera objetiva y ecuánime a las candidaturas y seleccionando a los mejores profesionales en términos de competencia, independencia, idoneidad e imparcialidad.

“Finalmente hacer un llamado al Congreso Nacional a elegir de forma responsable, transparente y con el mayor consenso, para evitar que la influencia política o de grupos de interés contaminen el proceso”, concluye el comunicado."
751,751,https://elmundo.hn/capturan-a-presunto-implicado-en-masacre-de-cinco-personas-en-el-sur-de-honduras/,honduras,elmundo,Capturan a presunto implicado en masacre de cinco personas en el sur de Honduras,2022-07-04,"San Lorenzo. – En las últimas horas elementos de la Fuerza Nacional Antimaras y Pandillas (FNAMP), capturaron en las últimas horas a un sujeto que podría estar implicado en la masacre que dejó cinco personas muertas en San Lorenzo, Valle, zona sur de Honduras.

La captura se logró en la colonia Morazán del municipio de San Lorenzo, Valle, a través de un equipo especial conformado por agentes de la FNAMP, personal de la Dirección Policial de Investigaciones (DPI) y de la Dirección de Inteligencia Policial (DIPOL).

De acuerdo con la información preliminar, el ahora detenido tiene 30 años y es originario de San Pedro Sula.

La Policía Nacional identificó preliminarmente a las personas que fallecieron en la masacre suscitada en San Lorenzo, departamento de Valle.

Los ahora occisos fueron identificados como José Mendoza de 21 años; Alexander Castillo y Marco Antonio Espinal, ambos de 23 años; Eleuterio Castillo de 31 años y un menor que respondía en vida al nombre de Noé Hernández.

El hecho sangriento ocurrió específicamente en la comunidad de La Pista, el pasado sábado en horas de la tarde.

Según los relatos, sujetos desconocidos habrían llegado a bordo de motocicletas, ingresaron a una vivienda y asesinaron a los presentes.

Hasta el lugar de los hechos, arribó un contingente policial para acordonar la escena y comenzar con la investigación correspondiente para dar con los responsables de este múltiple homicidio."
752,752,https://elmundo.hn/tremendo-zafarrancho-protagonizan-parroquianos-en-la-feria-juniana/,honduras,elmundo,Tremendo zafarrancho protagonizan parroquianos en la Feria Juniana,2022-06-26,"San Pedro Sula. – Un bochornoso episodio ocurrió la madrugada del viernes en la Feria Juniana de San Pedro Sula cuando un grupo de personas protagonizaron un zafarrancho en la que se lanzaron sillas y hasta basureros.

Vídeos compartidos en redes sociales muestran el momento en que los ciudadanos comenzaron a tirarse todo lo que tuvieran a su alcance, incluso un pesado basurero durante la Feria Juniana.

En las imágenes aparecen varias personas, sin embargo, los principales protagonistas son dos sujetos quienes tienen sillas en sus manos y las arrojan, además de mesas.

Varias personas estuvieron en riesgo de sufrir graves lesiones debido a que cuando descendían del lugar por unas gradas, le seguían lanzando objetos.

En otra grabación puede verse cuando a nivel del suelo varios hombres seguían la pelea, por lo que autoridades que resguardaban el lugar intervinieron para separar a los sujetos."
753,753,https://elmundo.hn/identifican-a-las-seis-victimas-que-murieron-de-forma-violenta-en-el-pozo-santa-barbara/,honduras,elmundo,"Identifican a las seis víctimas que murieron de forma violenta en El Pozo, Santa Bárbara",2022-07-05,"Santa Bárbara – La Secretaría de Seguridad brindó este lunes un informe preliminar de la identificación de las víctimas que murieron de forma violenta en la cárcel de máxima seguridad de “El Pozo”, localizada en el municipio de Ilama, Santa Bárbara, occidente de Honduras.

Mediante un comunicado, las autoridades indicaron que están a la espera de Medicina Forense y Dirección Policial de Investigación para que realicen el levantamiento de los cuerpos, además de la investigación del caso para determinar las causas del lamentable hecho.

El reporte preliminar indicó que los nombres de los fallecidos son: Óscar Geovany Fúnez Maldonado, Román Alberto Valladares Olivera, Ramón Isaac Padilla Sorto, Marlon Alexander Mejía Varela, Rafael Antonio Amador Corea y Brayan Alexander Cardona Ramos.

Los seis decesos de los privados de libertad se reportaron alrededor de las 7:00 de la mañana de este lunes, pero las autoridades descartan una reyerta en el centro carcelario.

De manera preliminar, se maneja que las víctimas fueron dejadas semidesnudas y con rastros de sangre, pero no se conoce si fueron atacados con arma de fuego, arma blanca u otros objetos para quitarles la vida."
754,754,https://elmundo.hn/trasciende-video-de-como-operaron-autores-de-masacre-donde-murio-hijo-de-expresidente-lobo/,honduras,elmundo,Trasciende vídeo de cómo operaron autores de masacre donde murió hijo de expresidente Lobo,2022-07-14,"Tegucigalpa. – Cámaras de seguridad captaron el momento exacto en el que al menos cinco personas vestidas como agentes de la Fuerza Nacional Antimaras y Pandillas (FNAMP) ejecutaron la masacre que dejó cuatro personas muertas, entre ellas el hijo del expresidente Porfirio Lobo (2010-2014), en el bulevar Morazán de Tegucigalpa.

Las víctimas del sangriento hecho fueron identificadas como Said Lobo (hijo del exmandatario hondureño Porfirio Lobo Sosa), Luis Zelaya (sobrino del exgeneral Romeo Vásquez), Norlan Rivera (chofer de Said Omar Lobo) y Salomón Vásquez (sobrino diputado Walter Chávez).

De acuerdo con las imágenes, el hecho ocurrió alrededor de las 2:00 de la madrugada de la madrugada de este jueves en la salida de un centro comercial ubicado en el bulevar Morazán.

En las mismas, se observa cómo a bordo de un vehículo pick-up salen cinco hombres disfrazados de autoridades en ingresan al estacionamiento del edificio, donde aparentando que realizaban un operativo bajan a tres personas de un vehículo y a otra que se transportaba en otro automotor.

Seguidamente, los colocan de frente a una pared con sus manos en la cabeza, el vídeo concluye con esta escena, pero se presume que ese fue el momento de la ejecución.

En las imágenes también se observa cómo uno de los malhechores resulta herido y tiene que ser cargado por otro de los criminales para sacarlo de la escena del crimen."
755,755,https://elmundo.hn/severamente-afectados-departamentos-al-occidente-del-pais-por-las-lluvias/,honduras,elmundo,Severamente afectados departamentos al occidente del país por las lluvias,2022-06-22,"Copán – Las lluvias continúan desnudando la vulnerabilidad de varios sectores del país, tal fue el caso de los departamentos de Copán y Lempira que han presentado numerosos conflictos.

En ese sentido, el Cuerpo de Bomberos en Copán informó sobre el desbordamiento de ríos; la zona de Santa Rosa, Cabañas y Santa Rita de Copán se encuentran afectados, en los reportes se han visto las calles totalmente repletas de agua con viviendas repercusiones.

Por las inundaciones, tuvieron que ser evacuadas varias familias por estos eventos que iniciaron en la tarde del lunes.

Por otro lado, desde hace varias semanas el sur de Lempira ha registrado una enorme problemática con sus carreteras intransitables ante la saturación de los suelos por el agua.

En las imágenes publicadas en redes sociales se puede observar los derrumbes, lo liso que se mantiene por la tierra que ya se convirtió en lodo y muchos de los vehículos les cuesta o no pueden avanzar necesitando apoyo de personas.

Todo esto representa un gran riesgo para los pobladores y les imposibilita movilizarse hacia otros departamentos para suplirse con sus necesidades.

Cabe señalar que la Comisión Permanente de Contingencias (Copeco), mantiene la alerta verde por 24 horas más a partir del pasado lunes para la zona noroccidental, sur y centro.

Los departamentos son Cortés, Santa Bárbara, Copán, Ocotepeque, Lempira, Intibucá, La Paz, Francisco Morazán, El Paraíso, Valle y Choluteca.

De acuerdo con el Centro de Estudios Atmosféricos, Oceanográficos y Sísmicos (Cenaos), una vaguada provocará las lluvias y chubascos con actividad eléctrica, viento racheado y abundante nubosidad."
756,756,https://elmundo.hn/media-hora-de-lluvia-desata-el-caos-en-tegucigalpa-y-comayaguela/,honduras,elmundo,Media hora de lluvia desata el caos en Tegucigalpa y Comayagüela,2022-05-20,"Tegucigalpa. – Una media hora de lluvia en la capital hondureña fue suficiente para provocar un caos vial luego de que se inundaran distintas calles y avenidas, así como en barrios y colonias donde algunas viviendas sufrieron estragos.

Videos e imágenes compartidos en redes sociales muestran los instantes en que las calles se convirtieron en ríos luego de que una tormenta con actividad eléctrica descargara una importante cantidad de lluvia.

Vehículos varados y personas atrapadas en medio de las inundaciones como en la colonia Alameda donde una mujer se quedó en el techo de su carro.

En el barrio Morazán, la quebrada La Orejona se desbordó obstaculizando el paso entre el estadio Nacional y uno de los principales bulevares de la capital.

Asimismo, las inundaciones provocaron grandes congestionamientos debido arterias viales como el anillo periférico, bulevar Suyapa, así como otros sectores.

Teniente Óscar Triminio

El portavoz del Cuerpo de Bomberos, teniente Óscar Triminio, enumeró alrededor de 16 zonas de la capital de las que recibieron alertas.

Personas en el barrio Los Jucos reportaron que sus viviendas se inundaron y perdieron varias de sus pertenencias.

Se reportan inundaciones en:

-Bo. Los Jucos

-Bo. Morazán.

-Bulevar Centroamérica

-Col. La Vega

-Col. La Mololoa

-Col. San Miguel

-Col. Alameda

-Col. Nueva Suyapa

-Col. La Era

-Comayagüela 1era. Avenida"
757,757,https://elmundo.hn/copeco-baja-a-alerta-verde-en-cortes-y-francisco-morazan/,honduras,elmundo,Copeco baja a alerta verde en Cortés y Francisco Morazán,2022-06-08,"Tegucigalpa – El Comité de Alertas de la Comisión Permanente de Contingencias (Copeco), decidió bajar la alerta amarilla a alerta verde en los departamentos de Cortés y Francisco Morazán, por 24 horas a partir de las 3:00 de la tarde de este martes 7 de junio, porque existe alta vulnerabilidad, humedad en los suelos y las precipitaciones persisten, pero con acumulados más bajos.

Además, mantiene la alerta verde en los departamentos de Santa Bárbara, Gracias a Dios, Olancho, Valle, Choluteca, El Paraíso, Comayagua, Copán, Ocotepeque, Lempira, Intibucá y La Paz.

El Comité de Alertas de Copeco indicó que las alertas serán revisadas en 24 horas para establecer si sus niveles continúan, aumentan o se extinguen.

Según Cenaos, debido a la convergencia de vientos y humedad proveniente desde el mar Caribe y del océano Pacífico, en las próximas 48 horas se estarán generando lluvias y chubascos de débiles a moderados en la mayor parte del país y ocasionalmente fuertes sobre áreas montañosas de las regiones occidental, central, oriental y sur, acompañadas de tormentas eléctricas, donde se registrarán los mayores acumulados.

El pronóstico agrega que las cantidades de precipitación anteriores estarían produciendo un aumento de los caudales de las quebradas y ríos que nacen en el occidente, centro y oriente del país, con posibles desbordamientos de los mismos, principalmente en los municipios colindantes con los ríos Ulúa y Chamelecón en el Valle de Sula.

Copeco informa que se mantiene vigilancia permanente en los municipios colindantes a los cauces de estos caudalosos ríos por las crecidas que pueden sufrir y provoquen inundaciones en las partes bajas.

También podrían causar inundaciones repentinas e inundaciones pluviales en áreas urbanas de los departamentos de Cortés, Santa Bárbara, Copán, Ocotepeque, Lempira, Intibucá, Comayagua, Francisco Morazán, Olancho, Choluteca.

El organismo de protección civil recomienda a la población de los departamentos alertados a tomar las precauciones y estar pendientes de los boletines y las autoridades locales."
758,758,https://elmundo.hn/category/internacionales/,honduras,elmundo,Noticias de Honduras y el Mundo - Diario El Mundo,,Noticias de Honduras y el Mundo – Diario El Mundo
759,759,https://elmundo.hn/a-22-anos-y-medio-condenan-al-ingeniero-roberto-castillo-por-asesinato-de-berta-caceres/,honduras,elmundo,A 22 años y medio condenan al ingeniero David Castillo por asesinato de Berta Cáceres,2022-06-21,"Tegucigalpa – El Tribunal de Sentencia de la Corte Suprema de Justicia (CSJ), sentenció este lunes 20 de junio a 22 años y seis meses a Roberto Castillo Mejía por el asesinato de la ambientalista, Berta Isabel Cáceres.

Previo a la lectura de la individualización de la pena, el pasado julio de 2021 se le encontró culpable a David Castillo a título de participación de coautor del delito de asesinato.

Según el fallo emitido por el juez, la extracción y vaciado de información en dispositivos celulares del imputado y otros involucrados, fueron prueba suficiente para declarar a Castillo Mejía culpable por el asesinato de la ambientalista.

En ese sentido, la Fiscalía Especial de Delitos Contra la Vida (FEDCV), demostró la responsabilidad del encausado por lo sucedido el 3 de marzo de 2016 en la vivienda de la víctima, quien residía en La Esperanza, Intibucá, región occidental de Honduras.

El ahora condenado, fungió como ejecutivo de la empresa Desarrollos Energéticos S. A. (DESA), que impulsaba la construcción de una represa hidroeléctrica sobre el río Gualcarque, a lo cual la ambientalista se opuso.

A Berta Cáceres la ultimaron en su vivienda en la ciudad de La Esperanza, Intibucá, el 2 de marzo de 2016, lo que provocó un repudio internacional por el crimen.

Por este caso suman siete las personas condenadas por distintas penas a cuatro los sentenciaron a 50 años de cárcel y 30 a tres más acusados de coautores."
760,760,https://elmundo.hn/paro-de-transporte-de-carga-se-ha-convertido-en-toma-ilegal-de-carreteras-ihtt/,honduras,elmundo,Paro de transporte de carga se ha convertido en toma ilegal de carreteras: IHTT,2022-05-11,"Tegucigalpa – El Instituto Hondureño del Transporte Terrestre (IHTT), en un comunicado señaló este martes que el paro de los transportistas de carga pesada, se ha convertido en toma ilegal de carreteras.

En ese sentido, en el escrito señaló que con instrucciones de la presidenta Xiomara Castro, se ha sostenido un diálogo abierto durante extensas horas de trabajo, con todas las modalidades del transporte terrestre; alcanzando la suscripción de acuerdos públicos a excepción de la modalidad de carga.

Además, que han propuesto a los transportistas de carga que están dispuestos a aprobar y enviar una iniciativa de ley al Congreso Nacional, que devuelva al IHTT facultades que le permitan a los transportistas exigir al usuario del sector privado o público, contratos donde se establezca el pago de las tarifas establecidas en la ley.

Así como aprobar el reglamento especial para el control de pesos y dimensiones y la implementación de las básculas en los principales ejes carreteros del país.

Finalmente, solicitó a los transportistas suspender el bloqueó de las carreteras para permitir la libre circulación de la ciudadanía.

Cabe señalar que dirigentes del transporte pesado pidieron disculpas a la población por las molestias que causa el paro de labores que sostienen desde el lunes de esta semana.

Reiteran que las acciones son en contra de los empresarios quienes no quieren pagar la tarifa justa por sus servicios."
761,761,https://elmundo.hn/ministro-de-educacion-suspende-clases-presenciales-en-la-capital-hondurena/,honduras,elmundo,Ministro de Educación suspende clases presenciales en la capital hondureña,2022-05-21,"Tegucigalpa. – Las intensas lluvias que azotaron la capital hondureña y sus consecuencias, orillaron al ministro de Educación, Daniel Esponda, a instruir este viernes a suspender las actividades académicas en los centros educativos.

El funcionario arguyó que la decisión de suspender la presencialidad a nivel educativo es para “salvaguardar la integridad física de todos los estudiantes”.

“Para salvaguardar la integridad física de nuestros estudiantes, dadas las condiciones en las que se encuentra el Municipio del Distrito Central y la alerta roja declarada por @CopecoHN se instruye suspender las actividades académicas presenciales en la capital, por este día”, escribió Esponda en su cuenta de Twitter.

“Hacemos el llamado a los docentes a estar atentos al siguiente llamado, el sábado o domingo, estaremos dando comunicación oficial sobre cómo se precederá a trabajar en la siguiente semana, muchas calles y familias quedaron afectados por las lluvias”, indicó el ministro de Educación.

Cabe recordar que muchas calles amanecieron totalmente obstaculizadas por las torrenciales lluvias, afectando a varios hogares en el Distrito Central, lo mismo que establecimientos educativos

El Comité de Alertas de Copeco emitió el jueves una alerta verde por 48 horas no solo en Francisco Morazán, sino también en El Paraíso, Valle y Choluteca, pero este viernes la modificó y la elevó a amarilla, mientras que Olancho permanece en alerta verde."
762,762,https://elmundo.hn/familiares-de-estadounidense-detenido-en-venezuela-pidieron-ayuda-a-congresistas/#respond,honduras,elmundo,Familiares de estadounidense detenido en Venezuela pidieron ayuda a congresistas,2022-07-22,"Foto suministrada por la familia Hernández que muestra a Eyvin Hernández recogiendo café durante una vacación en Colombia en el 2019. Hernández es uno de tres estadodunidenses detenidos recientemente en Venezuela por tratar de ingresar al país ilegalmente. (Familia Hernández vía AP)

La familia del abogado estadounidense Eyvin Hernández, detenido desde marzo pasado en Venezuela, pidió a los congresistas intervenir para lograr su liberación al señalar que ingresó al país suramericano por error.

Su hermano Henry Hernández explicó a Efe que Eyvin, de 44 años y origen salvadoreño, se encuentra en una cárcel de Caracas, tras ser detenido cerca de la frontera entre Táchira (Venezuela) y Norte de Santander (Colombia) a finales de marzo.

La familia no tiene claro cuáles son los cargos que enfrenta Eyvin. “Fue un error, él no sabía dónde estaba”, sostiene sobre este abogado que trabajaba en California como defensor público para el condado de Los Ángeles.

Contó que a mediados de marzo pasado su hermano se fue de vacaciones a Colombia. “Eyvin se comunicaba todos los días con nosotros. Las vacaciones iban muy bien hasta un día que dejó de llamarnos”, agregó.

“Sabíamos que algo tenía que haber pasado porque mi hermano es muy responsable y sabe que su trabajo marca la diferencia en la vida de alguien”, ahondó Henry.

Por medio de un abogado que le asignó el régimen de Nicolás Maduro, el pasado 4 de abril la familia se enteró de que Eyvin había sido detenido junto con un amigo en la frontera venezolana y trasladado a Caracas.

“Eyvin nos ha podido llamar. Dice que está bien de salud y espera que se aclare este error”, explicó Henry.

Un funcionario del Departamento de Estado confirmó a Efe el arresto en Venezuela de un estadounidense en marzo pasado.

Aseguró que están “siguiendo de cerca la situación” y que están en comunicación con la familia, pero no brindó más detalles.

Eyvin debía tener su primera aparición en una corte venezolana el pasado 11 de julio pero la audiencia se aplazó, situación que preocupó más a la familia, que hace un llamado a congresistas estadounidenses.

“Necesitamos que conozcan el caso de mi hermano y que agotemos los esfuerzos para traerlo de regreso a casa sano y salvo”, indicó Henry.

Esta semana el presidente Joe Biden firmó una orden ejecutiva para reforzar el regreso al país de ciudadanos “detenidos injustamente en el extranjero”.

La orden incluye mayor asistencia y apoyo a las familias de los estadounidenses detenidos arbitrariamente en el extranjero.

Además se emitió una nueva alerta de viaje a los ciudadanos estadounidenses ante el riesgo de ser detenidos de forma arbitraria y usados como rehenes si viajan a Venezuela, China, Rusia, Irán, Corea del Norte o Birmania.

En ese sentido, Henry insiste que su hermano “no viajó a Venezuela y nunca tuvo las intenciones de entrar a ese país”.

Eyvin, que nació en El Salvador y emigró a EE.UU. siendo un infante junto a sus padres y adquirió la ciudadanía estadounidense, había viajado anteriormente a Colombia como parte de su pasión de conocer otras culturas y su afición al baile.

La familia espera que sus antecedentes ayuden a probar el error que se cometió. “Lo esperamos en casa pronto. Él es una persona muy querida aquí”, concluyó Henry.

Con información de EFE"
763,763,https://elmundo.hn/operacion-policial-en-favela-de-rio-de-janeiro-dejo-multiples-muertos/,honduras,elmundo,Operación policial en favela de Río de Janeiro dejó múltiples muertos,2022-07-22,"En la madrugada del jueves (21), la Policía Militar y Civil inició un operativo conjunto en el Complexo do Alemão, en el norte de Río de Janeiro.

JOSE LUCENA/THENEWS2/ESTADÃO CONTEÚDO

Al menos 18 personas murieron este jueves durante una incursión policial contra bandas del crimen organizado en la favela Complexo do Alemao de la ciudad de Rio de Janeiro, informó la policía civil de esa ciudad brasileña.

Del total de fallecidos, 16 son “sospechosos” de pertenecer a bandas criminales, otro es una mujer que vivía en la zona y el restante es un uniformado, explicó en una rueda de prensa un portavoz de la policía civil, que más temprano había dado cuenta de la muerte de cinco personas.

AFP"
764,764,https://elmundo.hn/operacion-policial-en-favela-de-rio-de-janeiro-dejo-multiples-muertos/#respond,honduras,elmundo,Operación policial en favela de Río de Janeiro dejó múltiples muertos,2022-07-22,"En la madrugada del jueves (21), la Policía Militar y Civil inició un operativo conjunto en el Complexo do Alemão, en el norte de Río de Janeiro.

JOSE LUCENA/THENEWS2/ESTADÃO CONTEÚDO

Al menos 18 personas murieron este jueves durante una incursión policial contra bandas del crimen organizado en la favela Complexo do Alemao de la ciudad de Rio de Janeiro, informó la policía civil de esa ciudad brasileña.

Del total de fallecidos, 16 son “sospechosos” de pertenecer a bandas criminales, otro es una mujer que vivía en la zona y el restante es un uniformado, explicó en una rueda de prensa un portavoz de la policía civil, que más temprano había dado cuenta de la muerte de cinco personas.

AFP"
765,765,https://elmundo.hn/lg-se-asocia-con-el-cantante-multiplatino-jeremy-zucker-para-destacar-productos-lideres-del-mercado-de-la-marca/,honduras,elmundo,LG se asocia con el cantante multiplatino Jeremy Zucker para destacar productos líderes del mercado de la marca,2022-07-22,"Seúl – LG Electronics (LG) y el cantautor multiplatino Jeremy Zucker anunciaron una colaboración para crear una serie de contenidos exclusivos que capturan una mirada detrás de escena durante su próxima gira de conciertos por Europa, incluido el Reino Unido, este mes de julio.

Recientemente el nombrado embajador de los productos innovadores de LG, Zucker compartirá su vida, sus pensamientos y su música mientras viaja a sus conciertos, cautivando al público con su voz sincera y sus canciones escritas por él mismo en cada parada del camino.

La serie de contenido exclusivo, Inspire, Perform and Achieve (Inspira, Realiza y Logra), que se transmitirá a través de la cuenta de Instagram de LG, también revelará cómo la aclamada computadora portátil LG Gram, el monitor LG UltraWide™ y el proyector LG CineBeam se alinean para su estilo de vida creative “comethru”.

Jeremy Zucker ganó atención mundial en 2018 con su éxito indie con certificación de platino, comethru. También es conocido por canciones populares como el sencillo Platino all the kids are depressed (2018) y su hermoso dúo con Chelsea Cutler, certificado Platino, you were good to me (2019).

En su nueva colaboración con LG, Zucker ofrecerá una nueva visión de cómo encuentra la inspiración, interpreta su música y logra sus objetivos como artista.

LG y Zucker lanzarán una variedad de contenido atractivo en los próximos meses, incluidos videos cortos sobre su proceso de producción musical con el monitor LG UltraWide™, el estilo de vida on-the-go con LG Gram y el tiempo de inactividad tranquilo con LG CineBeam.

Jeremy Zucker. Cantante

Gracias a la nueva asociación, los fanáticos de todo el mundo pueden disfrutar aprendiendo más sobre el talentoso artista y por qué le encanta trabajar y relajarse con los productos innovadores de LG.

“Estoy entusiasmado con esta nueva asociación y con compartir el valor único de mis productos LG favoritos con todos mis fanáticos”, manifestó Zucker.

“Estos productos son increíblemente fáciles de usar y, lo que es más importante, funcionan muy bien en mi rutina diaria, ya sea que esté trabajando en el estudio, viajando de gira o en casa disfrutando de un tiempo de inactividad. Diría al 100% que los productos LG están haciendo mi vida mejor y más cómoda”, acotó.

“Jeremy es un artista tan auténtico y nos encanta la forma en que es capaz de capturar sentimientos y experiencias reales a través de su estilo distintivo”, mencionó Seo Young-jae, vicepresidente senior y jefe de la unidad de negocios de IT de LG Electronics Business Solutions Company.

“También es muy carismático y conocedor de la tecnología. Representa perfectamente el valor para el cliente que busca LG. Para LG, es un honor tener a Jeremy a bordo y escucharlo hablar apasionadamente sobre cómo los productos LG mejoran su productividad y creatividad”, destacó.

La unidad de negocios de IT de LG se compromete a ofrecer una amplia gama de productos potentes y fáciles de usar que mejoran la calidad de vida en el hogar, el trabajo y el on-the-go. Entre sus ofertas líderes en el mercado se encuentran los monitores premium UltraFine™ y UltraWide™, diseñados para la edición y productividad profesional; portátiles LG Gram ultraligeros hechos para llevarlos a cualquier parte; y proyectores CineBeam que llevan la experiencia del cine en casa al siguiente nivel."
766,766,https://elmundo.hn/la-drastica-decision-que-tomo-cristiano-ronaldo-para-poder-irse-del-manchester-united/,honduras,elmundo,La drástica decisión que tomó Cristiano Ronaldo para poder irse del Manchester United,2022-07-22,"El futbolista del Manchester United Cristiano Ronaldo, en una fotografía de archivo de esta pasada temporada. EFE/EPA/Peter Powell

Sigue siendo incierto el futuro de Cristiano Ronaldo, que a poco más de una semana del inicio de la temporada de la Premier League no se reincorporó al Manchester United, con el que tiene contrato hasta junio de 2023. El lusitano dejó en claro su intención de dejar el equipo inglés y hasta estaría de acuerdo con bajarse el salario para que eso pueda allanarle el camino para su partida. Al delantero se lo vinculó con otros gigantes de Europa, pero aún no es claro qué pasará.

Por Infobae

El futbolista, junto con su representante, Jorge Mendes, estaría dispuesto a una posible reducción de su salario que rondaría el 30 por ciento, según informa la CBS y cuya información fue consignada en los medios españoles AS y Marca. La información habría sido confirmada por el propio Mendes, quien buscaría que esa decisión impacte en posibles nuevos interesados.

Esto permitiría que los equipos que se bajaron de una posible contratación de Cristiano Ronaldo puedan subirse a una negociación. El portugués estaría percibiendo 30 millones netos anuales (30,6 millones de dólares).

En las últimas horas trascendió que el Atlético Madrid es una opción para el atacante, que tendría el visto bueno del entrenador argentino, Diego Simeone. Pero el nuevo director técnico de los Diablos Rojos, Erik ten Hag, afirmó que CR7 tiene una opción para poder renovar su contrato hasta 2024. El conjunto británico sigue su pretemporada en Australia y ahora se encuentrn en Perth.

Siendo un deportista de élite y que solo piensa en la competencia al más alto nivel, en una calendario particular que tendrá a fin de año el Mundial de Qatar 2022, el jugador estaría enfocado en poder desempañarse en un club que dispute la Champions League y el United jugará la Europa League.

La CBS agregó que Cristiano Ronaldo se podría ajustar a una estructura como la del Atlético Madrid, ya que no es un equipo que dependería de él. El delantero se enfrentó varias veces al Atlético Madrid en los nueve años que estuvo en su gran rival, el Real Madrid, donde ganó todo. Pero es parte de la historia y su mira está puesta en Qatar. Un punto que lo seduciría es que estar bajo las órdenes del Cholo Simeone, dado que podría exprimirlo al máximo.

En los últimos días se conoció que Cristiano Ronaldo fue ofrecido al PSG, pero fue rechazado en el equipo que tiene como máxima figura a Lionel Messi. Tampoco lo quiso el Bayern Múnich. Por otro lado, recibió una millonaria oferta por 300 millones de euros de Arabia Saudita, algo que no prosperó.

Sin embargo, si bien el equipo colchonero estará en el principal torneo de clubes del Viejo Mundo, no tendría la capacidad financiera para hacerse cargo de los servicios de lusitano de 37 años, que terminó el ejercicio anterior de la Premier League con 18 goles.

Mientras tanto Cristiano Ronaldo se entrena por su cuenta y lo dio a conocer por sus redes sociales. Sabe que no puede ceder y que debe estar en una óptima puesta a punto en lo físico para comenzar a jugar cuanto antes una vez que se resuelva su situación La cuenta regresiva comenzó y en Europa las temporadas regulares están a la vuelta de la esquina. El momento de definiciones está por llegar."
